episode,total_reward,episode_length,loss
621,-6.517622764832584,77,-2.8053202629089355
622,-6.565860488349326,51,-1.883715271949768
623,-6.809274439514394,25,-3.5673837661743164
624,-6.628346995562954,77,-1.8803232908248901
625,-6.965512296006659,12,-3.327481269836426
626,-6.868961066405992,64,-2.098341464996338
627,-6.782064959765393,64,-2.4769692420959473
628,-6.003858463788854,155,-0.9501815438270569
629,-6.003472617409969,64,-1.6015212535858154
630,-6.003125355668972,64,-1.8629988431930542
631,-5.202812820102075,168,-0.38290128111839294
632,-5.382531538091868,51,-0.6302177309989929
633,-5.844278384282681,12,-3.6130857467651367
634,-6.059850545854413,38,-1.5405067205429077
635,-6.153865491268972,51,-1.874171495437622
636,-6.138478942142076,64,-2.0918655395507812
637,-6.4246310479278685,25,-0.5599481463432312
638,-6.682167943135082,25,-0.21698486804962158
639,-6.113951148821573,129,-0.316334992647171
640,-6.402556033939416,25,-0.1838397979736328
641,-6.162300430545475,90,-1.3672410249710083
642,-6.246070387490928,51,-1.255781888961792
643,-6.421463348741835,38,-1.877933144569397
644,-6.779317013867652,12,-3.3621623516082764
645,-7.101385312480887,12,-10.741620063781738
646,-6.791246781232799,90,-0.7428722977638245
647,-5.412122103109518,233,0.2447047382593155
648,-5.070909892798567,116,-0.20983603596687317
649,-4.56381890351871,142,-0.4992680549621582
650,-5.107437013166839,12,-0.19303052127361298
651,-4.196693311850155,194,0.1382996290922165
652,-4.57702398066514,38,-2.2856814861297607
653,-4.219321582598625,129,-1.0429235696792603
654,-4.297389424338762,77,-0.9179739952087402
655,-4.067650481904886,116,-0.4797123968601227
656,-4.060885433714398,90,-2.374660015106201
657,-4.654796890342958,12,-0.20305080711841583
658,-4.889317201308662,51,-0.5695378184318542
659,-5.200385481177796,38,-0.22887729108333588
660,-5.080346933060017,90,-0.4878008961677551
661,-5.472312239754016,25,-0.2469298243522644
662,-3.9250810157786145,272,0.5877435207366943
663,-3.732572914200753,116,-1.178253173828125
664,-4.0593156227806775,51,-1.9193583726882935
665,-4.45338406050261,38,-1.1672873497009277
666,-4.90804565445235,25,-0.3440660238265991
667,-5.417241089007115,12,-0.3988248407840729
668,-5.575516980106404,51,-1.0908634662628174
669,-6.017965282095764,12,-0.6036243438720703
670,-6.416168753886188,12,-4.885793685913086
671,-6.67455187849757,25,-2.495751142501831
672,-7.007096690647813,12,-5.748809337615967
673,-7.006387021583032,51,-2.038661479949951
674,-6.70574831942473,90,-1.7562463283538818
675,-6.635173487482257,64,-2.24892520904541
676,-6.571656138734031,64,-3.2194714546203613
677,-6.814490524860629,25,-6.573154449462891
678,-6.233041472374566,129,-1.0250393152236938
679,-6.40973732513711,38,-5.001702785491943
680,-6.468763592623399,51,-4.241418838500977
681,-6.72188723336106,25,-4.624701023101807
682,-6.949698510024954,25,-5.972495079040527
683,-7.254728659022459,12,-3.5531299114227295
684,-7.029255793120213,78,-3.516206741333008
685,-6.926330213808193,64,-2.546586036682129
686,-7.133697192427374,25,-4.387357711791992
687,-7.320327473184637,25,-7.802427768707275
688,-6.788294725866174,116,-2.084688901901245
689,-6.509465253279557,90,-1.9439431428909302
690,-6.658518727951601,38,-4.471216201782227
691,-6.9926668551564415,12,-6.130354404449463
692,-7.2934001696407975,12,-3.634920358657837
693,-7.564060152676718,12,-6.643233776092529
694,-7.407654137409047,64,-3.2452166080474854
695,-7.566888723668143,26,-5.842508316040039
696,-7.110199851301329,103,-2.8964407444000244
697,-5.899179866171196,207,-0.07319022715091705
698,-5.609261879554077,103,-2.3288683891296387
699,-6.048335691598669,12,-4.251371383666992
700,-6.343502122438802,25,-7.504638671875
701,-6.109151910194923,90,-3.268369436264038
702,-4.498236719175431,272,0.9466818571090698
703,-5.048413047257887,12,-10.490347862243652
704,-3.943571742532099,221,0.1896059513092041
705,-4.549214568278889,12,-6.126760959625244
706,-4.494293111451,90,-3.903362989425659
707,-4.4448638003059004,91,-3.9339160919189453
708,-4.700377420275311,52,-6.313389301300049
709,-4.930339678247781,51,-5.090756416320801
710,-2.037305710423002,454,2.8666608333587646
711,-2.233575139380702,90,-4.131288051605225
712,-2.610217625442632,64,-5.555643558502197
713,-3.049195862898369,51,-5.678704738616943
714,0.25572372339146776,532,2.8298797607421875
715,-0.669848648947679,25,-6.928216934204102
716,-0.20286378405291117,194,-0.4623934030532837
717,1.8174225943523798,402,1.8286644220352173
718,2.335680334917142,233,0.11765435338020325
719,1.7021123014254278,90,-3.3763532638549805
720,0.931901071282885,65,-5.516682147979736
721,0.1387109641545965,51,-4.050349235534668
722,-0.47516013226086323,65,-3.3301522731781006
723,-1.027644119034777,64,-4.736467361450195
724,-0.6248797071312993,181,-1.011982798576355
725,-1.4623917364181693,25,-4.6685051918029785
726,-1.9161525627763525,64,-3.1351144313812256
727,-1.9245373064987172,116,-2.362898349761963
728,-2.6320835758488457,25,-5.6597723960876465
729,-2.268875218263961,156,-1.1282047033309937
730,-0.7419876964375651,311,1.3214679956436157
731,-1.0677889267938085,90,-2.1746606826782227
732,0.13898996588557233,285,-0.06155324727296829
733,1.725090969297015,350,-0.04511796683073044
734,0.6525818723673137,25,-3.568913459777832
735,1.2873236851305823,233,-0.14762823283672333
736,0.2585913166175241,25,-4.80565071105957
737,-0.3672678150442284,64,-1.4166620969772339
738,-1.2305410335398057,25,-2.3222663402557373
739,-0.3074869301858252,246,0.3253576457500458
740,-0.8767382371672428,64,-1.8912121057510376
741,-1.5890644134505185,38,-1.260280966758728
742,-1.6301579721054666,116,-0.27328673005104065
743,-1.8671421748949202,90,-1.4888430833816528
744,-1.8804279574054281,116,-0.9702683091163635
745,-2.3923851616648855,51,-1.572420597076416
746,0.44685335450160313,480,0.34106117486953735
747,0.5021680190514428,155,-0.7783843874931335
748,-0.048048782853701455,77,-1.5247588157653809
749,-0.7432439045683313,51,-2.976454257965088
750,0.7310804858885019,324,0.6833664178848267
751,0.2579724372996517,90,-2.221160888671875
752,-0.06782480643031352,103,-1.9534575939178467
753,-0.9610423257872822,25,-3.9532363414764404
754,9.035061906791446,1429,2.7371721267700195
755,14.531555716112303,974,2.7312068939208984
756,15.178400144501072,415,2.36082124710083
757,13.860560130050965,168,-1.086979866027832
758,14.67450411704587,428,0.9801639914512634
759,25.107053705341286,1689,2.6659553050994873
760,37.89634833480716,2000,3.3679091930389404
761,49.40671350132645,2000,3.4095659255981445
762,59.7660421511938,2000,3.3099257946014404
763,69.08943793607442,2000,3.611804962158203
764,69.28049414246698,1066,3.124508857727051
765,77.65244472822029,2000,3.8465490341186523
766,74.08720025539826,688,2.6599788665771484
767,66.07848022985844,65,-2.8718810081481934
768,74.7706322068726,2000,3.4819087982177734
769,75.39356898618534,1195,3.1251862049102783
770,83.1542120875668,2000,4.354465007781982
771,75.93879087881012,286,1.0346250534057617
772,83.64491179092911,2000,3.767028331756592
773,79.0804206118362,636,2.6580779552459717
774,70.17237855065258,12,-11.450138092041016
775,65.65514069558733,467,2.1060707569122314
776,63.689626626028605,740,2.8781397342681885
777,67.92066396342574,1521,3.4162192344665527
778,72.82859756708316,1663,3.3023574352264404
779,65.64573781037484,155,-1.651013970375061
780,70.98116402933736,1689,2.798616409301758
781,71.58304762640363,1143,2.6253695487976074
782,65.52474286376327,285,0.41061028838157654
783,59.172268577386944,169,-1.0658446550369263
784,52.755041719648254,77,-3.6306192874908447
785,57.47953754768343,1442,3.047024726867676
786,67.03158379291509,2000,3.2668774127960205
787,71.62842541362357,1611,3.336719512939453
788,75.56558287226122,1585,3.2653114795684814
789,71.50902458503509,597,1.6046003103256226
790,74.45812212653158,1455,3.0480706691741943
791,82.31230991387842,2000,3.09547758102417
792,73.78107892249058,104,-3.6895711421966553
793,68.60297103024152,428,1.655832290649414
794,70.94267392721737,1338,2.888387441635132
795,69.64840653449563,896,2.700143814086914
796,62.78356588104607,155,-1.3447438478469849
797,67.20520929294146,1533,2.6626486778259277
798,74.68468836364731,1988,2.916639804840088
799,82.51621952728257,2000,3.2341372966766357
800,89.56459757455431,2000,3.2610363960266113
