episode,total_reward,episode_length,loss
639,132.36281225786126,1429,0.7814768552780151
640,134.42653103207513,2000,1.1857860088348389
641,134.18387792886762,1858,0.9106665849685669
642,132.76549013598085,1702,0.7751380205154419
643,134.78894112238277,2000,0.9000743627548218
644,136.61004701014448,2000,1.1934102773666382
645,138.24904230913003,2000,1.190984845161438
646,139.72413807821704,2000,1.0552729368209839
647,141.05172427039534,2000,1.0577342510223389
648,131.6465518433558,753,0.6366247534751892
649,126.78189665902023,1221,0.9539363980293274
650,129.40370699311822,2000,1.18764066696167
651,131.76333629380642,2000,1.172672152519226
652,133.88700266442578,2000,1.0832711458206177
653,135.7983023979832,2000,1.1043851375579834
654,137.5184721581849,2000,1.1229768991470337
655,126.7666249423664,532,0.5714709758758545
656,129.38996244812978,2000,1.0396473407745361
657,131.7509662033168,2000,1.0295041799545288
658,118.07586958298513,77,-1.418793797492981
659,121.56828262468662,2000,1.0097354650497437
660,124.71145436221795,2000,1.0877070426940918
661,127.54030892599616,2000,1.001481294631958
662,130.08627803339655,2000,1.1987106800079346
663,132.3776502300569,2000,1.1310880184173584
664,134.43988520705122,2000,0.8680128455162048
665,136.2958966863461,2000,1.2497153282165527
666,137.9663070177115,2000,1.3441661596298218
667,139.46967631594035,2000,1.1067845821380615
668,140.8227086843463,2000,0.9683427810668945
669,142.04043781591167,2000,0.9733839631080627
670,143.13639403432052,2000,1.1917697191238403
671,144.1227546308885,2000,1.025868535041809
672,145.01047916779967,2000,0.9381998181343079
673,145.80943125101973,2000,1.053715705871582
674,146.52848812591776,2000,1.0161519050598145
675,144.775639313326,1819,0.9606361985206604
676,145.59807538199343,2000,1.0869418382644653
677,146.33826784379409,2000,1.0514427423477173
678,140.40444105941467,1274,0.7286097407341003
679,141.6639969534732,2000,0.900663435459137
680,142.79759725812588,2000,0.9340946674346924
681,143.8178375323133,2000,0.9355790019035339
682,144.73605377908197,2000,0.9762114882469177
683,144.36244840117376,1975,0.7661236524581909
684,134.2262035610564,702,0.673040509223938
685,136.10358320495075,2000,1.1403805017471313
686,137.7932248844557,2000,1.0933836698532104
687,139.31390239601012,2000,0.9965065717697144
688,135.2825121564091,1429,0.8951097130775452
689,137.0542609407682,2000,0.9766929745674133
690,138.6488348466914,2000,0.9611775875091553
691,140.08395136202225,2000,1.1150596141815186
692,131.67555622582003,870,0.7931104898452759
693,133.80800060323804,2000,0.8595322370529175
694,135.72720054291423,2000,0.7638674378395081
695,137.4544804886228,2000,0.9973804354667664
696,139.00903243976055,2000,0.9412413835525513
697,140.4081291957845,2000,0.7759552597999573
698,141.66731627620607,2000,0.8558621406555176
699,142.80058464858547,2000,1.0487606525421143
700,127.62052618372692,25,-3.4742343425750732
701,130.15847356535423,2000,0.835125207901001
702,132.4426262088188,2000,1.0431196689605713
703,134.49836358793692,2000,0.9274016618728638
704,128.04852722914325,1053,0.4589614272117615
705,130.54367450622894,2000,1.2565717697143555
706,132.78930705560606,2000,1.0644296407699585
707,134.81037635004546,2000,1.0861704349517822
708,136.62933871504092,2000,1.030876636505127
709,138.26640484353683,2000,0.7309594750404358
710,139.73976435918317,2000,1.0493196249008179
711,141.06578792326485,2000,0.9719076156616211
712,142.25920913093836,2000,1.0468096733093262
713,143.33328821784454,2000,0.9154640436172485
714,144.2999593960601,2000,1.0462422370910645
715,145.1699634564541,2000,1.2061665058135986
716,136.6529671108087,922,0.632627010345459
717,135.78767039972783,1807,0.7791971564292908
718,137.50890335975507,2000,1.1207695007324219
719,139.05801302377958,2000,0.9398999810218811
720,140.45221172140162,2000,1.1038844585418701
721,141.70699054926146,2000,1.1425354480743408
722,142.8362914943353,2000,1.1573340892791748
723,143.8526623449018,2000,0.8837751746177673
724,144.76739611041162,2000,0.9520117044448853
725,145.59065649937048,2000,1.2533512115478516
726,146.33159084943344,2000,1.2744003534317017
727,146.9984317644901,2000,1.1473689079284668
728,147.5985885880411,2000,0.8446300029754639
729,148.138729729237,2000,0.9472862482070923
730,148.62485675631333,2000,1.2492733001708984
731,149.06237108068203,2000,0.8519991636276245
732,149.45613397261383,2000,1.080564260482788
733,149.81052057535246,2000,1.0859688520431519
734,150.12946851781723,2000,0.7963920831680298
735,150.41652166603552,2000,0.9608197808265686
736,150.674869499432,2000,1.1115097999572754
737,150.9073825494888,2000,0.9641185402870178
738,151.11664429453992,2000,1.0703476667404175
739,151.30497986508595,2000,0.8203319907188416
740,139.47448187857736,571,0.625694215297699
741,140.82703369071965,2000,1.2534536123275757
742,135.24433032164768,1247,0.633644700050354
743,137.0198972894829,2000,0.939671516418457
744,125.21790756053463,389,0.10951334238052368
745,127.99611680448116,2000,0.9434590935707092
746,130.49650512403306,2000,1.0206854343414307
747,132.74685461162977,2000,0.9930681586265564
748,134.7721691504668,2000,0.9812487959861755
749,136.59495223542012,2000,0.9655398726463318
750,138.2354570118781,2000,0.9242969751358032
751,139.7119113106903,2000,1.0083816051483154
752,141.04072017962127,2000,0.9587775468826294
753,140.13664816165914,1858,0.6801873445510864
754,141.42298334549324,2000,0.8335257172584534
755,142.5806850109439,2000,0.8198554515838623
756,143.62261650984954,2000,0.8754639029502869
757,143.0603548588646,1936,1.1357308626174927
758,144.05431937297814,2000,0.7636029124259949
759,144.94888743568035,2000,0.8304404616355896
760,145.75399869211233,2000,0.8669516444206238
761,146.47859882290112,2000,0.8774046301841736
762,147.13073894061102,2000,0.8457207679748535
763,140.91766504654993,1247,0.6874303817749023
764,142.12589854189494,2000,0.9258946776390076
765,136.31330868770544,1234,0.7617795467376709
766,137.9819778189349,2000,0.9286373853683472
767,139.4837800370414,2000,0.869705319404602
768,140.8354020333373,2000,0.6892982721328735
769,135.05186183000356,1221,0.6810718178749084
770,136.84667564700322,2000,0.8575316071510315
771,138.4620080823029,2000,0.914379894733429
772,139.91580727407262,2000,1.071007251739502
773,141.22422654666536,2000,0.9252984523773193
774,142.40180389199884,2000,0.7898840308189392
775,128.36162350279895,168,-0.7022674083709717
776,130.82546115251907,2000,0.8318806886672974
777,133.04291503726716,2000,0.8483262658119202
778,135.03862353354046,2000,0.8862640857696533
779,136.83476118018643,2000,1.081972599029541
780,138.45128506216778,2000,0.6848160028457642
781,139.90615655595101,2000,0.8715826869010925
782,141.21554090035593,2000,0.7947298288345337
783,142.39398681032034,2000,0.7843496203422546
784,143.4545881292883,2000,0.8145527243614197
785,144.4091293163595,2000,1.0740844011306763
786,143.66821638472354,1923,0.7655296325683594
787,144.6013947462512,2000,1.0937461853027344
788,132.4412552716261,441,0.11397011578083038
789,134.49712974446348,2000,0.7634020447731018
790,120.64741677001713,90,-2.5898921489715576
791,123.88267509301542,2000,0.9491317868232727
792,126.79440758371388,2000,0.8926147222518921
793,129.4149668253425,2000,0.8284078240394592
794,131.77347014280826,2000,0.5890858173370361
795,133.89612312852745,2000,0.8270549774169922
796,135.8065108156747,2000,0.9293636083602905
797,137.52585973410723,2000,0.7575708627700806
798,139.0732737606965,2000,0.6975796222686768
799,133.66594638462686,1248,0.45471474528312683
800,135.5993517461642,2000,0.8665956258773804
